OBJECT_ID,COLONNE,VALEUR
13681-INFO-EMP-LINKEDIN-FR-1637893990.html,FILE_TYPE,html
13681-INFO-EMP-LINKEDIN-FR-1637893990.html,COPY_STATUS,SUCCESS
13682-INFO-EMP-LINKEDIN-FR-1569854100.html,DATE_COPY,2025-11-16 14:31:03.958782
13682-INFO-EMP-LINKEDIN-FR-1569854100.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13682-INFO-EMP-LINKEDIN-FR-1569854100.html/13682-INFO-EMP-LINKEDIN-FR-1569854100.html
13682-INFO-EMP-LINKEDIN-FR-1569854100.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13682-INFO-EMP-LINKEDIN-FR-1569854100.html/13682-INFO-EMP-LINKEDIN-FR-1569854100.html
13682-INFO-EMP-LINKEDIN-FR-1569854100.html,FILE_TYPE,html
13682-INFO-EMP-LINKEDIN-FR-1569854100.html,COPY_STATUS,SUCCESS
13683-INFO-EMP-LINKEDIN-FR-1640409256.html,DATE_COPY,2025-11-16 14:31:04.146825
13683-INFO-EMP-LINKEDIN-FR-1640409256.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13683-INFO-EMP-LINKEDIN-FR-1640409256.html/13683-INFO-EMP-LINKEDIN-FR-1640409256.html
13683-INFO-EMP-LINKEDIN-FR-1640409256.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13683-INFO-EMP-LINKEDIN-FR-1640409256.html/13683-INFO-EMP-LINKEDIN-FR-1640409256.html
13683-INFO-EMP-LINKEDIN-FR-1640409256.html,FILE_TYPE,html
13683-INFO-EMP-LINKEDIN-FR-1640409256.html,COPY_STATUS,SUCCESS
13684-INFO-EMP-LINKEDIN-FR-1616553459.html,DATE_COPY,2025-11-16 14:31:04.336958
13684-INFO-EMP-LINKEDIN-FR-1616553459.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13684-INFO-EMP-LINKEDIN-FR-1616553459.html/13684-INFO-EMP-LINKEDIN-FR-1616553459.html
13684-INFO-EMP-LINKEDIN-FR-1616553459.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13684-INFO-EMP-LINKEDIN-FR-1616553459.html/13684-INFO-EMP-LINKEDIN-FR-1616553459.html
13684-INFO-EMP-LINKEDIN-FR-1616553459.html,FILE_TYPE,html
13684-INFO-EMP-LINKEDIN-FR-1616553459.html,COPY_STATUS,SUCCESS
13685-INFO-EMP-LINKEDIN-FR-1638878911.html,DATE_COPY,2025-11-16 14:31:04.506248
13685-INFO-EMP-LINKEDIN-FR-1638878911.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13685-INFO-EMP-LINKEDIN-FR-1638878911.html/13685-INFO-EMP-LINKEDIN-FR-1638878911.html
13685-INFO-EMP-LINKEDIN-FR-1638878911.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13685-INFO-EMP-LINKEDIN-FR-1638878911.html/13685-INFO-EMP-LINKEDIN-FR-1638878911.html
13685-INFO-EMP-LINKEDIN-FR-1638878911.html,FILE_TYPE,html
13685-INFO-EMP-LINKEDIN-FR-1638878911.html,COPY_STATUS,SUCCESS
13686-INFO-EMP-LINKEDIN-FR-1639152129.html,DATE_COPY,2025-11-16 14:31:04.698425
13686-INFO-EMP-LINKEDIN-FR-1639152129.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13686-INFO-EMP-LINKEDIN-FR-1639152129.html/13686-INFO-EMP-LINKEDIN-FR-1639152129.html
13686-INFO-EMP-LINKEDIN-FR-1639152129.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13686-INFO-EMP-LINKEDIN-FR-1639152129.html/13686-INFO-EMP-LINKEDIN-FR-1639152129.html
13686-INFO-EMP-LINKEDIN-FR-1639152129.html,FILE_TYPE,html
13686-INFO-EMP-LINKEDIN-FR-1639152129.html,COPY_STATUS,SUCCESS
13687-INFO-EMP-LINKEDIN-FR-1642799834.html,DATE_COPY,2025-11-16 14:31:04.866779
13687-INFO-EMP-LINKEDIN-FR-1642799834.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13687-INFO-EMP-LINKEDIN-FR-1642799834.html/13687-INFO-EMP-LINKEDIN-FR-1642799834.html
13687-INFO-EMP-LINKEDIN-FR-1642799834.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13687-INFO-EMP-LINKEDIN-FR-1642799834.html/13687-INFO-EMP-LINKEDIN-FR-1642799834.html
13687-INFO-EMP-LINKEDIN-FR-1642799834.html,FILE_TYPE,html
13687-INFO-EMP-LINKEDIN-FR-1642799834.html,COPY_STATUS,SUCCESS
13688-INFO-EMP-LINKEDIN-FR-1605305598.html,DATE_COPY,2025-11-16 14:31:05.063645
13688-INFO-EMP-LINKEDIN-FR-1605305598.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13688-INFO-EMP-LINKEDIN-FR-1605305598.html/13688-INFO-EMP-LINKEDIN-FR-1605305598.html
13688-INFO-EMP-LINKEDIN-FR-1605305598.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13688-INFO-EMP-LINKEDIN-FR-1605305598.html/13688-INFO-EMP-LINKEDIN-FR-1605305598.html
13688-INFO-EMP-LINKEDIN-FR-1605305598.html,FILE_TYPE,html
13688-INFO-EMP-LINKEDIN-FR-1605305598.html,COPY_STATUS,SUCCESS
13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,DATE_COPY,2025-11-16 14:31:05.486885
13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html/13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html
13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html/13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html
13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,FILE_TYPE,html
13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,COPY_STATUS,SUCCESS
13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,DATE_COPY,2025-11-16 14:31:05.873765
13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html/13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html
13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html/13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html
13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,FILE_TYPE,html
13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,COPY_STATUS,SUCCESS
13689-INFO-EMP-LINKEDIN-FR-1609097045.html,DATE_COPY,2025-11-16 14:31:06.085721
13689-INFO-EMP-LINKEDIN-FR-1609097045.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13689-INFO-EMP-LINKEDIN-FR-1609097045.html/13689-INFO-EMP-LINKEDIN-FR-1609097045.html
13689-INFO-EMP-LINKEDIN-FR-1609097045.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13689-INFO-EMP-LINKEDIN-FR-1609097045.html/13689-INFO-EMP-LINKEDIN-FR-1609097045.html
13689-INFO-EMP-LINKEDIN-FR-1609097045.html,FILE_TYPE,html
13689-INFO-EMP-LINKEDIN-FR-1609097045.html,COPY_STATUS,SUCCESS
13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,DATE_COPY,2025-11-16 14:31:06.486436
13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html
13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html/13689-INFO-SOC-GLASSDOOR-E2098670_P1.html
13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,FILE_TYPE,html
13689-INFO-SOC-GLASSDOOR-E2098670_P1.html,COPY_STATUS,SUCCESS
13690-INFO-EMP-LINKEDIN-FR-1551287155.html,DATE_COPY,2025-11-16 14:31:06.659319
13690-INFO-EMP-LINKEDIN-FR-1551287155.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13690-INFO-EMP-LINKEDIN-FR-1551287155.html/13690-INFO-EMP-LINKEDIN-FR-1551287155.html
13690-INFO-EMP-LINKEDIN-FR-1551287155.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13690-INFO-EMP-LINKEDIN-FR-1551287155.html/13690-INFO-EMP-LINKEDIN-FR-1551287155.html
13690-INFO-EMP-LINKEDIN-FR-1551287155.html,FILE_TYPE,html
13690-INFO-EMP-LINKEDIN-FR-1551287155.html,COPY_STATUS,SUCCESS
13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,DATE_COPY,2025-11-16 14:31:07.110851
13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html/13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html
13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html/13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html
13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,FILE_TYPE,html
13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,COPY_STATUS,SUCCESS
13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,DATE_COPY,2025-11-16 14:31:07.589149
13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html/13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html
13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html/13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html
13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,FILE_TYPE,html
13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,COPY_STATUS,SUCCESS
13691-INFO-EMP-LINKEDIN-FR-1640196760.html,DATE_COPY,2025-11-16 14:31:07.789608
13691-INFO-EMP-LINKEDIN-FR-1640196760.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13691-INFO-EMP-LINKEDIN-FR-1640196760.html/13691-INFO-EMP-LINKEDIN-FR-1640196760.html
13691-INFO-EMP-LINKEDIN-FR-1640196760.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13691-INFO-EMP-LINKEDIN-FR-1640196760.html/13691-INFO-EMP-LINKEDIN-FR-1640196760.html
13691-INFO-EMP-LINKEDIN-FR-1640196760.html,FILE_TYPE,html
13691-INFO-EMP-LINKEDIN-FR-1640196760.html,COPY_STATUS,SUCCESS
13691-INFO-SOC-GLASSDOOR-E1130973_P1.html,DATE_COPY,2025-11-16 14:31:08.201420
13691-INFO-SOC-GLASSDOOR-E1130973_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13691-INFO-SOC-GLASSDOOR-E1130973_P1.html/13691-INFO-SOC-GLASSDOOR-E1130973_P1.html
13691-INFO-SOC-GLASSDOOR-E1130973_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13691-INFO-SOC-GLASSDOOR-E1130973_P1.html/13691-INFO-SOC-GLASSDOOR-E1130973_P1.html
13691-INFO-SOC-GLASSDOOR-E1130973_P1.html,FILE_TYPE,html
13691-INFO-SOC-GLASSDOOR-E1130973_P1.html,COPY_STATUS,SUCCESS
13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,DATE_COPY,2025-11-16 14:31:08.669077
13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13692-AVIS-SOC-GLASSDOOR-E929611_P1.html/13692-AVIS-SOC-GLASSDOOR-E929611_P1.html
13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13692-AVIS-SOC-GLASSDOOR-E929611_P1.html/13692-AVIS-SOC-GLASSDOOR-E929611_P1.html
13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,FILE_TYPE,html
13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,COPY_STATUS,SUCCESS
13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,DATE_COPY,2025-11-16 14:31:09.160024
13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13692-AVIS-SOC-GLASSDOOR-E929611_P2.html/13692-AVIS-SOC-GLASSDOOR-E929611_P2.html
13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13692-AVIS-SOC-GLASSDOOR-E929611_P2.html/13692-AVIS-SOC-GLASSDOOR-E929611_P2.html
13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,FILE_TYPE,html
13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,COPY_STATUS,SUCCESS
13692-INFO-EMP-LINKEDIN-FR-1538113645.html,DATE_COPY,2025-11-16 14:31:09.365721
13692-INFO-EMP-LINKEDIN-FR-1538113645.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13692-INFO-EMP-LINKEDIN-FR-1538113645.html/13692-INFO-EMP-LINKEDIN-FR-1538113645.html
13692-INFO-EMP-LINKEDIN-FR-1538113645.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13692-INFO-EMP-LINKEDIN-FR-1538113645.html/13692-INFO-EMP-LINKEDIN-FR-1538113645.html
13692-INFO-EMP-LINKEDIN-FR-1538113645.html,FILE_TYPE,html
13692-INFO-EMP-LINKEDIN-FR-1538113645.html,COPY_STATUS,SUCCESS
13692-INFO-SOC-GLASSDOOR-E929611_P1.html,DATE_COPY,2025-11-16 14:31:09.840927
13692-INFO-SOC-GLASSDOOR-E929611_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13692-INFO-SOC-GLASSDOOR-E929611_P1.html/13692-INFO-SOC-GLASSDOOR-E929611_P1.html
13692-INFO-SOC-GLASSDOOR-E929611_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13692-INFO-SOC-GLASSDOOR-E929611_P1.html/13692-INFO-SOC-GLASSDOOR-E929611_P1.html
13692-INFO-SOC-GLASSDOOR-E929611_P1.html,FILE_TYPE,html
13692-INFO-SOC-GLASSDOOR-E929611_P1.html,COPY_STATUS,SUCCESS
13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,DATE_COPY,2025-11-16 14:31:10.276476
13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13693-AVIS-SOC-GLASSDOOR-E762009_P1.html/13693-AVIS-SOC-GLASSDOOR-E762009_P1.html
13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13693-AVIS-SOC-GLASSDOOR-E762009_P1.html/13693-AVIS-SOC-GLASSDOOR-E762009_P1.html
13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,FILE_TYPE,html
13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,COPY_STATUS,SUCCESS
13693-INFO-EMP-LINKEDIN-FR-1573124115.html,DATE_COPY,2025-11-16 14:31:10.501554
13693-INFO-EMP-LINKEDIN-FR-1573124115.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13693-INFO-EMP-LINKEDIN-FR-1573124115.html/13693-INFO-EMP-LINKEDIN-FR-1573124115.html
13693-INFO-EMP-LINKEDIN-FR-1573124115.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13693-INFO-EMP-LINKEDIN-FR-1573124115.html/13693-INFO-EMP-LINKEDIN-FR-1573124115.html
13693-INFO-EMP-LINKEDIN-FR-1573124115.html,FILE_TYPE,html
13693-INFO-EMP-LINKEDIN-FR-1573124115.html,COPY_STATUS,SUCCESS
13693-INFO-SOC-GLASSDOOR-E762009_P1.html,DATE_COPY,2025-11-16 14:31:10.951076
13693-INFO-SOC-GLASSDOOR-E762009_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13693-INFO-SOC-GLASSDOOR-E762009_P1.html/13693-INFO-SOC-GLASSDOOR-E762009_P1.html
13693-INFO-SOC-GLASSDOOR-E762009_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13693-INFO-SOC-GLASSDOOR-E762009_P1.html/13693-INFO-SOC-GLASSDOOR-E762009_P1.html
13693-INFO-SOC-GLASSDOOR-E762009_P1.html,FILE_TYPE,html
13693-INFO-SOC-GLASSDOOR-E762009_P1.html,COPY_STATUS,SUCCESS
13694-INFO-EMP-LINKEDIN-FR-1607883489.html,DATE_COPY,2025-11-16 14:31:11.128761
13694-INFO-EMP-LINKEDIN-FR-1607883489.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13694-INFO-EMP-LINKEDIN-FR-1607883489.html/13694-INFO-EMP-LINKEDIN-FR-1607883489.html
13694-INFO-EMP-LINKEDIN-FR-1607883489.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13694-INFO-EMP-LINKEDIN-FR-1607883489.html/13694-INFO-EMP-LINKEDIN-FR-1607883489.html
13694-INFO-EMP-LINKEDIN-FR-1607883489.html,FILE_TYPE,html
13694-INFO-EMP-LINKEDIN-FR-1607883489.html,COPY_STATUS,SUCCESS
13695-INFO-EMP-LINKEDIN-FR-1584291041.html,DATE_COPY,2025-11-16 14:31:11.311477
13695-INFO-EMP-LINKEDIN-FR-1584291041.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13695-INFO-EMP-LINKEDIN-FR-1584291041.html/13695-INFO-EMP-LINKEDIN-FR-1584291041.html
13695-INFO-EMP-LINKEDIN-FR-1584291041.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13695-INFO-EMP-LINKEDIN-FR-1584291041.html/13695-INFO-EMP-LINKEDIN-FR-1584291041.html
13695-INFO-EMP-LINKEDIN-FR-1584291041.html,FILE_TYPE,html
13695-INFO-EMP-LINKEDIN-FR-1584291041.html,COPY_STATUS,SUCCESS
13696-INFO-EMP-LINKEDIN-FR-1569406855.html,DATE_COPY,2025-11-16 14:31:11.498367
13696-INFO-EMP-LINKEDIN-FR-1569406855.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13696-INFO-EMP-LINKEDIN-FR-1569406855.html/13696-INFO-EMP-LINKEDIN-FR-1569406855.html
13696-INFO-EMP-LINKEDIN-FR-1569406855.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13696-INFO-EMP-LINKEDIN-FR-1569406855.html/13696-INFO-EMP-LINKEDIN-FR-1569406855.html
13696-INFO-EMP-LINKEDIN-FR-1569406855.html,FILE_TYPE,html
13696-INFO-EMP-LINKEDIN-FR-1569406855.html,COPY_STATUS,SUCCESS
13697-INFO-EMP-LINKEDIN-FR-1640599739.html,DATE_COPY,2025-11-16 14:31:11.656322
13697-INFO-EMP-LINKEDIN-FR-1640599739.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13697-INFO-EMP-LINKEDIN-FR-1640599739.html/13697-INFO-EMP-LINKEDIN-FR-1640599739.html
13697-INFO-EMP-LINKEDIN-FR-1640599739.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13697-INFO-EMP-LINKEDIN-FR-1640599739.html/13697-INFO-EMP-LINKEDIN-FR-1640599739.html
13697-INFO-EMP-LINKEDIN-FR-1640599739.html,FILE_TYPE,html
13697-INFO-EMP-LINKEDIN-FR-1640599739.html,COPY_STATUS,SUCCESS
13698-INFO-EMP-LINKEDIN-FR-1596028650.html,DATE_COPY,2025-11-16 14:31:11.846438
13698-INFO-EMP-LINKEDIN-FR-1596028650.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13698-INFO-EMP-LINKEDIN-FR-1596028650.html/13698-INFO-EMP-LINKEDIN-FR-1596028650.html
13698-INFO-EMP-LINKEDIN-FR-1596028650.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13698-INFO-EMP-LINKEDIN-FR-1596028650.html/13698-INFO-EMP-LINKEDIN-FR-1596028650.html
13698-INFO-EMP-LINKEDIN-FR-1596028650.html,FILE_TYPE,html
13698-INFO-EMP-LINKEDIN-FR-1596028650.html,COPY_STATUS,SUCCESS
13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,DATE_COPY,2025-11-16 14:31:12.341215
13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13699-AVIS-SOC-GLASSDOOR-E3489_P1.html/13699-AVIS-SOC-GLASSDOOR-E3489_P1.html
13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13699-AVIS-SOC-GLASSDOOR-E3489_P1.html/13699-AVIS-SOC-GLASSDOOR-E3489_P1.html
13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,FILE_TYPE,html
13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,COPY_STATUS,SUCCESS
13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,DATE_COPY,2025-11-16 14:31:12.782979
13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13699-AVIS-SOC-GLASSDOOR-E3489_P2.html/13699-AVIS-SOC-GLASSDOOR-E3489_P2.html
13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13699-AVIS-SOC-GLASSDOOR-E3489_P2.html/13699-AVIS-SOC-GLASSDOOR-E3489_P2.html
13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,FILE_TYPE,html
13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,COPY_STATUS,SUCCESS
13699-INFO-EMP-LINKEDIN-FR-1613333804.html,DATE_COPY,2025-11-16 14:31:12.949274
13699-INFO-EMP-LINKEDIN-FR-1613333804.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13699-INFO-EMP-LINKEDIN-FR-1613333804.html/13699-INFO-EMP-LINKEDIN-FR-1613333804.html
13699-INFO-EMP-LINKEDIN-FR-1613333804.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13699-INFO-EMP-LINKEDIN-FR-1613333804.html/13699-INFO-EMP-LINKEDIN-FR-1613333804.html
13699-INFO-EMP-LINKEDIN-FR-1613333804.html,FILE_TYPE,html
13699-INFO-EMP-LINKEDIN-FR-1613333804.html,COPY_STATUS,SUCCESS
13699-INFO-SOC-GLASSDOOR-E3489_P1.html,DATE_COPY,2025-11-16 14:31:13.384233
13699-INFO-SOC-GLASSDOOR-E3489_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13699-INFO-SOC-GLASSDOOR-E3489_P1.html/13699-INFO-SOC-GLASSDOOR-E3489_P1.html
13699-INFO-SOC-GLASSDOOR-E3489_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13699-INFO-SOC-GLASSDOOR-E3489_P1.html/13699-INFO-SOC-GLASSDOOR-E3489_P1.html
13699-INFO-SOC-GLASSDOOR-E3489_P1.html,FILE_TYPE,html
13699-INFO-SOC-GLASSDOOR-E3489_P1.html,COPY_STATUS,SUCCESS
13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,DATE_COPY,2025-11-16 14:31:13.866542
13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html/13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html
13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html/13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html
13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,FILE_TYPE,html
13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,COPY_STATUS,SUCCESS
13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,DATE_COPY,2025-11-16 14:31:14.327005
13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html/13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html
13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVIS/13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html/13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html
13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,FILE_TYPE,html
13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,COPY_STATUS,SUCCESS
13700-INFO-EMP-LINKEDIN-FR-1607890296.html,DATE_COPY,2025-11-16 14:31:14.515351
13700-INFO-EMP-LINKEDIN-FR-1607890296.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13700-INFO-EMP-LINKEDIN-FR-1607890296.html/13700-INFO-EMP-LINKEDIN-FR-1607890296.html
13700-INFO-EMP-LINKEDIN-FR-1607890296.html,DESTINATION_PATH,DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13700-INFO-EMP-LINKEDIN-FR-1607890296.html/13700-INFO-EMP-LINKEDIN-FR-1607890296.html
13700-INFO-EMP-LINKEDIN-FR-1607890296.html,FILE_TYPE,html
13700-INFO-EMP-LINKEDIN-FR-1607890296.html,COPY_STATUS,SUCCESS
13700-INFO-SOC-GLASSDOOR-E1127781_P1.html,DATE_COPY,2025-11-16 14:31:14.942304
13700-INFO-SOC-GLASSDOOR-E1127781_P1.html,SOURCE_PATH,DATALAKE/0_SOURCE_WEB/13700-INFO-SOC-GLASSDOOR-E1127781_P1.html/13700-INFO-SOC-GLASSDOOR-E1127781_P1.html
