1_3;avis_etat_emploi;Ancien employé - Chef De Projet;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_localisation;NULL;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_commentaire;Jai travaillé chez Atos à temps plein;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avantages_inconvenients;Avantages : Bonne ambiance de travail Inconvénients : Peu de marge de négociations;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;id_avis_soc;6;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;nom_societe;Atos;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;note_moyenne;['3.3'];fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_note;3;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_etat_emploi;Ancien employé - Chef De Projet;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_localisation;Bezons;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_commentaire;Jai travaillé chez Atos à temps plein plus de 10 ans;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avantages_inconvenients;Avantages : Y avais pas Skype il payait les voyages en Europe en 2003. Allemagne suisse Canada angleterre Espagne Inconvénients : Tu avances tes frais et il te rembourseront peut être un jour on. A donné un tel portable pro;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;id_avis_soc;7;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;nom_societe;Atos;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;note_moyenne;['3.3'];fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_note;3;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_etat_emploi;Employé actuel - Employé anonyme;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_localisation;NULL;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_commentaire;Je travaille chez Atos à temps plein;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avantages_inconvenients;Avantages : Plein de mission, en particuliers avec WorldLine Inconvénients : Peu de projets innovant, beaucoup plus de la maintenance dapplications;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;id_avis_soc;8;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;nom_societe;Atos;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;note_moyenne;['3.3'];fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_note;2;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_etat_emploi;Ancien employé - IT Chef de projet;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_localisation;Lyon;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_commentaire;Jai travaillé chez Atos à temps plein plus de 10 ans;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avantages_inconvenients;Avantages : Taille du groupe, missions variées. Inconvénients : Course à la rentabilité, perpétuels changements de managers, pas de suivi des consultants.;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;id_avis_soc;9;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;nom_societe;Atos;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;note_moyenne;['3.3'];fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_note;3;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_etat_emploi;Ancien employé - Employé anonyme;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_localisation;NULL;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
1_3;avis_commentaire;Jai travaillé chez Atos à temps plein;fichier_source;13550-AVIS-SOC-GLASSDOOR-E10686_P1.html
